9676 | 5
9688 | 12
9698 | 15
9710 | 17
9716 | 12
9718 | 148
9722 | 24
9728 | 2
9734 | 8
9736 | 10
9740 | 3
9748 | 6
9754 | 2502
9758 | 2
9764 | 2
9766 | 2
9780 | 1
9788 | 12
9790 | 5
9794 | 1
9800 | 1
9804 | 1
9806 | 6
9814 | 229
9816 | 21
9826 | 2
9828 | 7
9830 | 5
9832 | 139
9834 | 13
9836 | 1
9850 | 58
9852 | 33
9866 | 7
9868 | 2
9878 | 25
9886 | 4
9890 | 104
9894 | 29
9896 | 2
9898 | 1
9906 | 1
9918 | 1
9922 | 1
9928 | 2
9934 | 5
9936 | 15
9946 | 1
9954 | 3
9968 | 17
9972 | 11
9974 | 1
9980 | 7
9982 | 4
9994 | 4
9996 | 19
10002 | 28
10006 | 1
10012 | 1
10014 | 3110
10020 | 74
10026 | 60
10028 | 37
10030 | 1
10034 | 7
10038 | 3
10046 | 2
10056 | 1
10062 | 1
10066 | 1
10070 | 4
10074 | 2
10076 | 152
10078 | 21
10084 | 3
10088 | 1
10090 | 13
10092 | 21
10102 | 10
10104 | 24
10106 | 1
10110 | 18
10116 | 6
10118 | 3
10120 | 54
10122 | 1
10124 | 9
10126 | 35
10128 | 2
10130 | 4
10136 | 1
10138 | 14
10140 | 19
10144 | 2
10146 | 1
10148 | 1
10152 | 1
10156 | 1
10160 | 1
10178 | 56
10180 | 10
10184 | 7
10186 | 10
10192 | 4
10194 | 1
10198 | 5
10208 | 3
10214 | 12
10216 | 3
10222 | 1
10230 | 2
10236 | 5
10252 | 1
10256 | 10
10262 | 1
10264 | 1
10270 | 4
10276 | 1
10284 | 3
10288 | 4
10290 | 1
10294 | 3
10304 | 4
10306 | 1
10312 | 116
10314 | 15
10320 | 8
10322 | 1
10326 | 56
10334 | 22
10336 | 52
10338 | 20
10342 | 8
10350 | 3
10352 | 2
10358 | 1
10360 | 2
10370 | 10
10376 | 4
10378 | 1
10382 | 1
10386 | 18
10390 | 6
10394 | 151
10400 | 13599
10402 | 3
10404 | 24
10412 | 1
10414 | 21
10416 | 3
10418 | 56
10420 | 1
10424 | 1
10426 | 1
10428 | 11
10432 | 3
10438 | 1
10440 | 2
10442 | 1
10444 | 1
10446 | 12
10452 | 1
10464 | 1
10468 | 1
10474 | 1
10478 | 2
10480 | 2
10484 | 1
10486 | 5
10490 | 4
10496 | 5
10502 | 80
10504 | 1
10516 | 1
10520 | 2
10524 | 3
10526 | 2
10536 | 1
10542 | 3
10544 | 8
10550 | 5
10560 | 1
10568 | 1
10570 | 9
10572 | 56
10576 | 72
10580 | 3
10582 | 7
10584 | 2637
10590 | 1
10592 | 3
10594 | 10
10600 | 1
10604 | 22
10610 | 1
10612 | 15
10616 | 2
10620 | 1
10636 | 32
10638 | 2
10644 | 38
10646 | 8
10648 | 15
10652 | 5
10654 | 9
10658 | 3
10660 | 2
10662 | 2
10664 | 5
10668 | 2
10674 | 277
10676 | 222
10680 | 1
10684 | 21
10688 | 3
10690 | 3
10692 | 7
10700 | 3
10704 | 3362
10712 | 7
10716 | 2
10718 | 4
10730 | 6
10732 | 2
10738 | 8
10742 | 3
10744 | 1
10746 | 72
10748 | 1
10750 | 2
10754 | 1
10756 | 15
10764 | 4
10766 | 3
10768 | 3
10780 | 19
10786 | 1
10788 | 2
10800 | 94
10806 | 8
10816 | 294
10818 | 6
10828 | 2
10830 | 2
10832 | 54
10834 | 1
10838 | 70
